"","species","logFC","p_value","logP"
"1101","Sphaerotilus sp. FB-5",0.684097077792136,0.362426282912293,0.440780315107034
"1102","Leptothrix cholodnii",0.160716593525212,0.903650222189495,0.0439996402863647
"1103","Ideonella dechloratans",0.281274732370333,0.846605893600861,0.0723187125340812
"1104","Rubrivivax gelatinosus",0.104201032784106,0.91812951468118,0.0370960513217029
"1105","Aquincola tertiaricarbonis",-0.0597149137050158,0.935937570692094,0.0287531187919741
"1106","Inhella inkyongensis",0.0982929412853335,0.951170331069684,0.0217417047031514
"1107","Mitsuaria sp. 7",-0.153255283170176,0.853170177462976,0.0689643337074044
"1108","Sutterella megalosphaeroides",-0.47191185632242,0.727107900651939,0.138401136347884
"1109","Sutterella wadsworthensis",0.155651490556182,0.887720709502285,0.0517236484111831
"1110","Sutterella faecalis",1.44001436326308,0.482781968084441,0.316248959178811
"1111","Turicimonas muris",-0.681534198619536,0.705076433400437,0.151763801016038
"1112","Vitreoscilla filiformis",0.203385027486303,0.916463094224361,0.0378850192968848
"1113","Neisseria gonorrhoeae",-0.13519793112339,0.93761617064135,0.027974911181203
"1114","Neisseria lactamica",0.411219333052389,0.839538893041206,0.0759591796427622
"1115","Neisseria meningitidis",0.334913866708564,0.672253599537831,0.172466863697101
"1116","Neisseria mucosa",0.728366884397986,0.728949135061083,0.137302775019462
"1117","Neisseria sicca",0.624127706867567,0.719641592238252,0.142883744218145
"1118","Neisseria elongata",0.334210893619733,0.761554575705543,0.118298968127727
"1119","Neisseria bacilliformis",1.58180827760561,0.581328191276322,0.235578615597074
"1120","Neisseria shayeganii",-0.379173657327201,0.761554575705543,0.118298968127727
"1121","Neisseria sp. KEM232",0.709315701082279,0.715776755784103,0.145222409045496
"1122","Neisseria dentiae",-0.21199865498152,0.902331991645471,0.0446336447061581
"1123","Neisseria dumasiana",0.208613669458012,0.894457272249189,0.0484404006188099
"1124","Neisseria animaloris",-0.226175506152148,0.859898782903651,0.0655526657487885
"1125","Kingella oralis",0.0790260206615594,0.959850537194562,0.0177963877158236
"1126","Kingella potus",0.730756379552869,0.722338301971554,0.141259356074408
"1127","Eikenella corrodens",1.40797614207588,0.771564438018576,0.112627797524024
"1128","Chitinolyticbacter meiyuanensis",0.180051672574972,0.92237302114025,0.0350934083816902
"1129","Crenobacter cavernae",-2.19306085227376,0.000720778599884369,3.14219811616065
"1130","Chromobacterium violaceum",0.338422916963713,0.823709659464408,0.0842258411093191
"1131","Chromobacterium haemolyticum",0.449240663356361,0.773676904719803,0.111440367214331
"1132","Chromobacterium sp. ATCC 53434",-0.431153029619594,0.80285925255227,0.0953605832362566
"1133","Chromobacterium rhizoryzae",0.125503216799833,0.923902004117479,0.0343740908231978
"1134","Chromobacterium paludis",0.636161831173573,0.696864266513676,0.156851804462463
"1135","Chromobacterium vaccinii",-0.21099770055028,0.823709659464408,0.0842258411093191
"1136","Iodobacter fluviatilis",-0.16636154060338,0.916887387508372,0.0376840012841473
"1137","Chitinibacter fontanus",-0.361156295893039,0.805046937272978,0.0941787978875491
"1138","Chitinibacter bivalviorum",-0.641593450305097,0.595082490459014,0.225422828106745
"1139","Aquitalea denitrificans",-0.796844159564504,0.654934369493059,0.183802218168663
"1140","Paludibacterium yongneupense",0.182945649247422,0.941557384311779,0.0261532062575159
"1141","Paludibacterium paludis",0.231256303765083,0.912521946057342,0.0397566820090307
"1142","Paludibacterium sp. B53371",-0.564024402739862,0.393587236205174,0.404958993918395
"1143","Laribacter hongkongensis",-0.28759186021786,0.78469260154322,0.105300442107351
"1144","Jeongeupia sp. USM3",-0.416501293882694,0.799819182468634,0.0970081841730214
"1145","Jeongeupia sp. HS-3",-0.521278413472818,0.756112995292713,0.121413297666632
"1146","Vogesella sp. LIG4",-0.0552889062752975,0.943396897933812,0.0253055561297945
"1147","Vogesella sp. XCS3",0.523990836347326,0.650925925103278,0.186468431015992
"1148","Microvirgula aerodenitrificans",0.572135909726021,0.50080976980367,0.300327207492441
"1149","Pseudogulbenkiania sp. NH8B",0.293647404761544,0.811579238081508,0.0906690716706879
"1150","Chitiniphilus sp. CD1",0.431178308665471,0.805915027822939,0.0937107459033308
"1151","Casimicrobium huifangae",0.151065538001753,0.916887387508372,0.0376840012841473
"1152","Methylobacillus flagellatus",-0.0650729300544549,0.980715516044603,0.00845695360866023
"1153","Nitrosomonas europaea",-0.969419920766425,0.344384267422439,0.462956696729664
"1154","Nitrosospira lacus",-0.0212616860261052,0.994356708445946,0.002457791941141
"1155","Nitrosospira sp. NRS527",0.664590048134924,0.721447282783127,0.141795397949346
"1156","Candidatus Nitrotoga arctica",-1.44675070021422,0.0975092328742419,1.01095426023488
"1157","Gallionella capsiferriformans",-0.0515802223976932,0.97504425451768,0.0109756724484769
"1158","Ferrigenium kumadai",0.464689510350085,0.788619921419557,0.103132256360808
"1159","Sideroxyarcus emersonii",-0.16269590092447,0.904532785078674,0.0435756873771729
"1160","Thiobacillus denitrificans",-0.0479735571517845,0.984742741981109,0.00667721146237992
"1161","Sulfuritortus calidifontis",-0.0699354767550577,0.96648382576887,0.0148054095486258
"1162","Denitratisoma oestradiolicum",-0.0515678351656642,0.97255013389901,0.01208800201819
"1163","Denitratisoma sp. DHT3",-0.277619178850404,0.802457162900968,0.0955781419913552
"1164","Sterolibacterium denitrificans",0.52772121312929,0.756529940831274,0.121173879431286
"1165","Sulfuritalea hydrogenivorans",0.370745292243182,0.771210025922886,0.112827333131831
"1166","Methyloversatilis sp. RAC08",0.103440975010918,0.916998298701536,0.0376314700717677
"1167","Sulfuriferula sp. AH1",-0.791532186984348,0.317316716248768,0.498507048657948
"1168","Usitatibacter rugosus",0.165011566228345,0.893057313502898,0.0491206686150142
"1169","Usitatibacter palustris",-0.0993347923799895,0.946431094418231,0.0239109996645531
"1170","Acidithiobacillus caldus",0.897083832768685,0.623398847611009,0.20523400487702
"1171","Cellulomonas gilvus",-0.112211358432516,0.940254865211393,0.0267544107064196
"1172","Cellulomonas fengjieae",-0.218053557113354,0.886503289803066,0.0523196483984642
"1173","Cellulomonas sp. Y8",0.179074192995319,0.908452573018177,0.0416977406885214
"1174","Cellulomonas sp. zg.Y908",-0.126097005247664,0.943396897933812,0.0253055561297945
"1175","Cellulomonas sp. C5510",0.507396907876792,0.80333913405055,0.0951010761982594
"1176","Cellulomonas sp. JZ18",0.575211255032678,0.702015223335063,0.153653470008758
"1177","Cellulomonas taurus",-0.513006059174284,0.721447282783127,0.141795397949346
"1178","Cellulomonas shaoxiangyii",-0.504190268597245,0.771564438018576,0.112627797524024
"1179","Cellulomonas iranensis",0.115468801311306,0.923902004117479,0.0343740908231978
"1180","Cellulomonas palmilytica",-0.10176141018036,0.949791131468443,0.0223718898943452
"1181","Cellulomonas wangleii",0.542922875754781,0.761554575705543,0.118298968127727
"1182","Paraoerskovia marina",0.208623481826311,0.905733270781516,0.0429996787942494
"1183","Pseudactinotalea sp. HY158",-0.693225915517074,0.683099386858634,0.165516104482251
"1184","Actinotalea sp. JY-7876",0.665310813899238,0.761129154669461,0.118541642308291
"1185","Micrococcus sp. KD337-16",0.49115501543288,0.799819182468634,0.0970081841730214
"1186","Micrococcus luteus",0.276278295335531,0.755294488914142,0.12188368416674
"1187","Arthrobacter sp. ERGS1:01",0.163760237031255,0.942098123113018,0.0259038614244991
"1188","Arthrobacter sp. Helios",0.0973397934842375,0.934491605018153,0.0294245957411878
"1189","Arthrobacter sp. StoSoilB5",0.479380384785064,0.783787332446917,0.105801759858758
"1190","Arthrobacter sp. StoSoilB19",0.459585442968709,0.815163922139245,0.0887550497604247
"1191","Arthrobacter sp. StoSoilB20",-0.503434461777932,0.722338301971554,0.141259356074408
"1192","Arthrobacter sp. NicSoilC5",0.184966430103183,0.908452573018177,0.0416977406885214
"1193","Arthrobacter sp. 24S4-2",-0.409220929255889,0.761129154669461,0.118541642308291
"1194","Arthrobacter sp. PAMC 25486",0.6690216559895,0.727107900651939,0.138401136347884
"1195","Arthrobacter sp. CJ23",0.479476934868422,0.667509113529698,0.175542800482279
"1196","Arthrobacter sp. FW306-06-A",0.0342619263010241,0.986362946316327,0.00596325080061471
"1197","Arthrobacter sp. FW306-07-I",0.146258163456084,0.916463094224361,0.0378850192968848
"1198","Arthrobacter sp. CDRTa11",-0.051016082346328,0.983229869901488,0.00734493632955226
"1199","Arthrobacter alpinus",0.581955337029493,0.297695932882092,0.526227098638228
"1200","Arthrobacter agilis",0.383509528216947,0.715776755784103,0.145222409045496
"1201","Arthrobacter crystallopoietes",-0.0573497668623043,0.962792681414207,0.0164672196366271
"1202","Arthrobacter sunyaminii",0.489375655392113,0.80333913405055,0.0951010761982594
"1203","Glutamicibacter halophytocola",0.664165139262197,0.719641592238252,0.142883744218145
"1204","Glutamicibacter protophormiae",-0.317990629052688,0.847029098424644,0.0721016698721442
"1205","Glutamicibacter creatinolyticus",0.6951442893334,0.706558080441431,0.150852132501254
"1206","Pseudarthrobacter sp. L1SW",0.0360681738587194,0.981788317565332,0.00798213993537235
"1207","Pseudarthrobacter sp. NIBRBAC000502770",0.592194787656468,0.756005913385827,0.121474807487166
"1208","Pseudarthrobacter sp. BIM B-2242",0.787669002517256,0.698414493171529,0.155886756932624
"1209","Pseudarthrobacter phenanthrenivorans",-0.436572574318605,0.721447282783127,0.141795397949346
"1210","Pseudarthrobacter psychrotolerans",0.64364771052205,0.71029989253046,0.148558251037408
"1211","Kocuria rosea",0.268964629499925,0.859898782903651,0.0655526657487885
"1212","Kocuria palustris",0.0537668394527326,0.986362946316327,0.00596325080061471
"1213","Kocuria rhizophila",-0.313373216827291,0.823709659464408,0.0842258411093191
"1214","Rothia dentocariosa",0.170018649353385,0.916463094224361,0.0378850192968848
"1215","Rothia kristinae",-0.322751551872893,0.859898782903651,0.0655526657487885
"1216","Rothia aeria",0.536347631459274,0.72105243903804,0.142033149765023
"1217","Rothia mucilaginosa",0.861234547544323,0.786771468932772,0.104151397494091
"1218","Sinomonas atrocyanea",-0.277834939715348,0.771564438018576,0.112627797524024
"1219","Sinomonas sp. R1AF57",0.653773654642526,0.696864266513676,0.156851804462463
"1220","Paenarthrobacter ureafaciens",0.717103509207593,0.719641592238252,0.142883744218145
"1221","Paenarthrobacter aurescens",0.386653320036756,0.802457162900968,0.0955781419913552
"1222","Paenarthrobacter sp. JL.01a",-0.20524211060556,0.883127242502248,0.0539767180131801
"1223","Paeniglutamicibacter sp. ZC-3",-0.418691900287937,0.743972981930195,0.128442835975207
"1224","Citricoccus sp. SGAir0253",0.787137226149499,0.562633724206093,0.249774239825178
"1225","Janibacter melonis",-0.0785365058250009,0.96648382576887,0.0148054095486258
"1226","Janibacter sp. CX7",-0.172288475353736,0.903650222189495,0.0439996402863647
"1227","Tetrasphaera sp. HKS02",-0.529713699023576,0.802653193014061,0.0954720623108987
"1228","Arsenicicoccus sp. oral taxon 190",0.163554582815538,0.935028981112818,0.0291749280127033
"1229","Curtobacterium sp. SGAir0471",1.51758755262273,0.167645520508109,0.775608046437969
"1230","Curtobacterium sp. 24E2",-0.305708862468122,0.802457162900968,0.0955781419913552
"1231","Curtobacterium flaccumfaciens",0.121607268391614,0.905733270781516,0.0429996787942494
"1232","Rathayibacter tanaceti",-0.212306747620211,0.882882183604896,0.0540972470726193
"1233","Rathayibacter festucae",0.111031886686644,0.955582838342529,0.0197316585036445
"1234","Rathayibacter sp. VKM Ac-2759",-0.492253074814234,0.606746339985213,0.216992834738953
"1235","Rathayibacter sp. VKM Ac-2760",-1.19184235737846,0.316073023930379,0.500212568564448
"1236","Rathayibacter sp. VKM Ac-2762",-0.755938115539591,0.699663248472166,0.155110937871377
"1237","Microbacterium sp. JZ31",-0.171694292407305,0.918482889286103,0.0369289298947482
"1238","Microbacterium sp. XT11",0.844106339081835,0.661194701296186,0.179670635450028
"1239","Microbacterium sp. H1-D42",0.767129079324924,0.699663248472166,0.155110937871377
"1240","Microbacterium sp. No. 7",-0.161762322297508,0.916463094224361,0.0378850192968848
"1241","Microbacterium sp. NIBRBAC000506063",0.886236481433956,0.622167209115179,0.206092881809132
"1242","Microbacterium sp. Y-01",-0.285919662258609,0.875240872510475,0.0578724095992093
"1243","Microbacterium sp. 10M-3C3",-0.546240529128475,0.64133584722129,0.192914484680767
"1244","Microbacterium sp. LKL04",-0.360567302792959,0.739075871188869,0.131310976020181
"1245","Microbacterium foliorum",-0.556070431171143,0.549311181742518,0.260181560418569
"1246","Microbacterium oleivorans",-0.306123493720937,0.793142685337359,0.100648676641543
"1247","Microbacterium terricola",0.183172571299374,0.916887387508372,0.0376840012841473
"1248","Microbacterium oxydans",0.5016498583415,0.823709659464408,0.0842258411093191
"1249","Microbacterium wangchenii",0.267046855399744,0.863919256018693,0.0635268458361357
"1250","Microbacterium protaetiae",-0.0919168927490049,0.969369365227476,0.0135107093119282
"1251","Microbacterium sediminis",0.296066979174554,0.80333913405055,0.0951010761982594
"1252","Microbacterium oryzae",0.323315106658643,0.815163922139245,0.0887550497604247
"1253","Microbacterium esteraromaticum",1.21897177858288,0.587840562251588,0.230740449984647
"1254","Microbacterium resistens",-0.200828132533496,0.913202839381886,0.039432746846752
"1255","Microbacterium hominis",0.128738185783779,0.9018421772467,0.0448694575222788
"1256","Leifsonia xyli",-0.138729295762245,0.943396897933812,0.0253055561297945
"1257","Leifsonia sp. PS1209",-1.13750797988669,0.264339562300247,0.577837833452177
"1258","Leifsonia sp. 21MFCrub1.1",-0.219742919195944,0.827131854314522,0.0824252534018286
"1259","Leifsonia sp. ZF2019",0.943360353699783,0.50080976980367,0.300327207492441
"1260","Leifsonia shinshuensis",-0.25493967004352,0.811579238081508,0.0906690716706879
"1261","Leucobacter muris",0.0754115760487152,0.969369365227476,0.0135107093119282
"1262","Leucobacter triazinivorans",-0.145626532243564,0.910714114330449,0.0406179326364886
"1263","Leucobacter viscericola",0.274111079952376,0.823709659464408,0.0842258411093191
"1264","Microcella sp. MMS21-STM10",-0.0432766573903493,0.986362946316327,0.00596325080061471
"1265","Agromyces soli",0.284867301758702,0.823709659464408,0.0842258411093191
"1266","Agromyces sp. LHK192",0.470793209018143,0.788619921419557,0.103132256360808
"1267","Agromyces sp. CFWR-12",-0.527878465284351,0.748031840193232,0.126079915870937
"1268","Agromyces sp. H17E-10",0.598401938575217,0.724697315182332,0.1398433476284
"1269","Agromyces marinus",-0.973003961018206,0.209966365964808,0.677850268341142
"1270","Agromyces aureus",0.469194945001828,0.747648911857811,0.126302294431927
"1271","Agromyces archimandritae",-0.222664942017588,0.905733270781516,0.0429996787942494
"1272","Agromyces flavus",0.546681425678367,0.715455037760551,0.145417653960178
"1273","Protaetiibacter sp. SSC-01",-0.230201280502773,0.874151252073197,0.0584134160411887
"1274","Agrococcus jejuensis",0.489787495630087,0.693838903353362,0.158741353041061
"1275","Agrococcus carbonis",1.63045228296391,0.268891686059371,0.570422625647125
"1276","Mycetocola spongiae",0.198840192887904,0.908452573018177,0.0416977406885214
"1277","Mycetocola sp. JXN-3",0.000287071183181523,0.999781475637446,9.49142957394966e-05
"1278","Clavibacter michiganensis",0.153941602043439,0.82362478475885,0.0842705929403015
"1279","Salinibacterium sp. ZJ70",-0.381547376854355,0.771564438018576,0.112627797524024
"1280","Salinibacterium sp. ZJ450",0.327329001716405,0.8550039165801,0.0680318958622022
"1281","Plantibacter flavus",-0.885098673263687,0.393587236205174,0.404958993918395
